             version              nb_cpu                   N        nb_iteration        erreur_infty               temps
          2.00000000          6.00000000        300.00000000      66569.00000000          0.00000046          3.63656800
          2.00000000          8.00000000        300.00000000      66569.00000000          0.00000046          3.99068200
          3.00000000          1.00000000        300.00000000      66569.00000000          0.00000046          5.29440600
          3.00000000          2.00000000        300.00000000      66569.00000000          0.00000046          3.04174200
          3.00000000          4.00000000        300.00000000      66569.00000000          0.00000046          1.87701500
          3.00000000          6.00000000        300.00000000      66569.00000000          0.00000046          2.66323300
          3.00000000          8.00000000        300.00000000      66569.00000000          0.00000046          2.54414600
          4.00000000          1.00000000        300.00000000      66569.00000000          0.00000046          5.28852100
          4.00000000          2.00000000        300.00000000      66569.00000000          0.00000046          2.98030100
          4.00000000          4.00000000        300.00000000      66569.00000000          0.00000046          1.78719400
          4.00000000          6.00000000        300.00000000      66569.00000000          0.00000046          2.59343900
          4.00000000          8.00000000        300.00000000      66569.00000000          0.00000046          3.76078500
          1.00000000         -1.00000000        500.00000000     171980.00000000          0.00000015         34.63854800
          2.00000000          1.00000000        500.00000000     171980.00000000          0.00000015         35.70051300
          2.00000000          2.00000000        500.00000000     171980.00000000          0.00000015         21.38139300
          2.00000000          4.00000000        500.00000000     171980.00000000          0.00000015         13.26241200
          2.00000000          6.00000000        500.00000000     171980.00000000          0.00000015         18.01523500
          2.00000000          8.00000000        500.00000000     171980.00000000          0.00000015         15.93150800
          3.00000000          1.00000000        500.00000000     171980.00000000          0.00000015         37.14361500
          3.00000000          2.00000000        500.00000000     171980.00000000          0.00000015         20.75920000
          3.00000000          4.00000000        500.00000000     171980.00000000          0.00000015         12.81392300
          3.00000000          6.00000000        500.00000000     171980.00000000          0.00000015         18.07447000
          3.00000000          8.00000000        500.00000000     171980.00000000          0.00000015         18.86408100
          4.00000000          1.00000000        500.00000000     171980.00000000          0.00000015         37.26068000
          4.00000000          2.00000000        500.00000000     171980.00000000          0.00000015         21.36665900
          4.00000000          4.00000000        500.00000000     171980.00000000          0.00000015         14.59662600
          4.00000000          6.00000000        500.00000000     171980.00000000          0.00000015         19.61461300
          4.00000000          8.00000000        500.00000000     171980.00000000          0.00000015         28.20784100
          1.00000000         -1.00000000        700.00000000     320379.00000000          0.00000005        128.36519900
          2.00000000          1.00000000        700.00000000     320379.00000000          0.00000005        129.97508100
          2.00000000          2.00000000        700.00000000     320379.00000000          0.00000005         79.97180600
          2.00000000          4.00000000        700.00000000     320379.00000000          0.00000005         53.50450900
          2.00000000          6.00000000        700.00000000     320379.00000000          0.00000005         62.48569600
          2.00000000          8.00000000        700.00000000     320379.00000000          0.00000005         56.28738600
          3.00000000          1.00000000        700.00000000     320379.00000000          0.00000005        133.40323800
          3.00000000          2.00000000        700.00000000     320379.00000000          0.00000005         76.80313900
          3.00000000          4.00000000        700.00000000     320379.00000000          0.00000005         47.13887200
          3.00000000          6.00000000        700.00000000     320379.00000000          0.00000005         62.49060100
          3.00000000          8.00000000        700.00000000     320379.00000000          0.00000005        110.38679100
          4.00000000          1.00000000        700.00000000     320379.00000000          0.00000005        136.52746500
          4.00000000          2.00000000        700.00000000     320379.00000000          0.00000005         79.04076100
          4.00000000          4.00000000        700.00000000     320379.00000000          0.00000005         56.40835900
          4.00000000          6.00000000        700.00000000     320379.00000000          0.00000005         65.51058400
          4.00000000          8.00000000        700.00000000     320379.00000000          0.00000005        142.16279800
